002  01902 |Loss: 1.499 | Acc: 45.206% 
002  01903 |Loss: 1.499 | Acc: 45.193% 
002  01904 |Loss: 1.499 | Acc: 45.161% 
002  01905 |Loss: 1.499 | Acc: 45.139% 
002  01906 |Loss: 1.499 | Acc: 45.108% 
002  01907 |Loss: 1.500 | Acc: 45.058% 
002  01908 |Loss: 1.500 | Acc: 45.100% 
002  01909 |Loss: 1.500 | Acc: 45.096% 
002  01910 |Loss: 1.500 | Acc: 45.083% 
002  01911 |Loss: 1.500 | Acc: 45.052% 
002  01912 |Loss: 1.499 | Acc: 45.084% 
002  01913 |Loss: 1.499 | Acc: 45.089% 
002  01914 |Loss: 1.499 | Acc: 45.112% 
002  01915 |Loss: 1.499 | Acc: 45.108% 
002  01916 |Loss: 1.499 | Acc: 45.158% 
002  01917 |Loss: 1.499 | Acc: 45.171% 
002  01918 |Loss: 1.499 | Acc: 45.185% 
002  01919 |Loss: 1.499 | Acc: 45.198% 
002  01920 |Loss: 1.499 | Acc: 45.194% 
002  01921 |Loss: 1.499 | Acc: 45.208% 
002  01922 |Loss: 1.499 | Acc: 45.239% 
002  01923 |Loss: 1.499 | Acc: 45.252% 
002  01924 |Loss: 1.498 | Acc: 45.274% 
002  01925 |Loss: 1.499 | Acc: 45.261% 
002  01926 |Loss: 1.499 | Acc: 45.239% 
002  01927 |Loss: 1.499 | Acc: 45.252% 
002  01928 |Loss: 1.499 | Acc: 45.240% 
002  01929 |Loss: 1.499 | Acc: 45.219% 
002  01930 |Loss: 1.499 | Acc: 45.266% 
002  01931 |Loss: 1.498 | Acc: 45.270% 
002  01932 |Loss: 1.498 | Acc: 45.283% 
002  01933 |Loss: 1.498 | Acc: 45.279% 
002  01934 |Loss: 1.497 | Acc: 45.325% 
002  01935 |Loss: 1.496 | Acc: 45.363% 
002  01936 |Loss: 1.496 | Acc: 45.392% 
002  01937 |Loss: 1.495 | Acc: 45.388% 
002  01938 |Loss: 1.496 | Acc: 45.333% 
002  01939 |Loss: 1.496 | Acc: 45.321% 
002  01940 |Loss: 1.496 | Acc: 45.333% 
002  01941 |Loss: 1.495 | Acc: 45.321% 
002  01942 |Loss: 1.495 | Acc: 45.341% 
002  01943 |Loss: 1.495 | Acc: 45.354% 
002  01944 |Loss: 1.494 | Acc: 45.390% 
002  01945 |Loss: 1.494 | Acc: 45.378% 
002  01946 |Loss: 1.494 | Acc: 45.366% 
002  01947 |Loss: 1.494 | Acc: 45.369% 
002  01948 |Loss: 1.493 | Acc: 45.373% 
002  01949 |Loss: 1.493 | Acc: 45.329% 
002  01950 |Loss: 1.494 | Acc: 45.317% 
002  01951 |Loss: 1.493 | Acc: 45.304% 
002  01952 |Loss: 1.494 | Acc: 45.333% 
002  01953 |Loss: 1.493 | Acc: 45.345% 
002  01954 |Loss: 1.492 | Acc: 45.364% 
002  01955 |Loss: 1.492 | Acc: 45.368% 
002  01956 |Loss: 1.493 | Acc: 45.356% 
002  01957 |Loss: 1.493 | Acc: 45.368% 
002  01958 |Loss: 1.493 | Acc: 45.380% 
002  01959 |Loss: 1.493 | Acc: 45.360% 
002  01960 |Loss: 1.493 | Acc: 45.332% 
002  01961 |Loss: 1.493 | Acc: 45.344% 
002  01962 |Loss: 1.492 | Acc: 45.395% 
002  01963 |Loss: 1.491 | Acc: 45.414% 
002  01964 |Loss: 1.493 | Acc: 45.371% 
002  01965 |Loss: 1.493 | Acc: 45.398% 
002  01966 |Loss: 1.493 | Acc: 45.363% 
002  01967 |Loss: 1.493 | Acc: 45.343% 
002  01968 |Loss: 1.493 | Acc: 45.347% 
002  01969 |Loss: 1.494 | Acc: 45.320% 
002  01970 |Loss: 1.494 | Acc: 45.301% 
002  01971 |Loss: 1.494 | Acc: 45.274% 
002  01972 |Loss: 1.495 | Acc: 45.278% 
002  01973 |Loss: 1.495 | Acc: 45.259% 
002  01974 |Loss: 1.495 | Acc: 45.263% 
002  01975 |Loss: 1.495 | Acc: 45.259% 
002  01976 |Loss: 1.496 | Acc: 45.225% 
002  01977 |Loss: 1.495 | Acc: 45.260% 
002  01978 |Loss: 1.496 | Acc: 45.264% 
002  01979 |Loss: 1.496 | Acc: 45.237% 
002  01980 |Loss: 1.496 | Acc: 45.249% 
002  01981 |Loss: 1.496 | Acc: 45.238% 
002  01982 |Loss: 1.496 | Acc: 45.242% 
002  01983 |Loss: 1.496 | Acc: 45.268% 
002  01984 |Loss: 1.495 | Acc: 45.279% 
002  01985 |Loss: 1.496 | Acc: 45.253% 
002  01986 |Loss: 1.496 | Acc: 45.235% 
002  01987 |Loss: 1.496 | Acc: 45.231% 
002  01988 |Loss: 1.495 | Acc: 45.243% 
002  01989 |Loss: 1.495 | Acc: 45.217% 
002  01990 |Loss: 1.495 | Acc: 45.221% 
002  01991 |Loss: 1.495 | Acc: 45.218% 
002  01992 |Loss: 1.496 | Acc: 45.214% 
002  01993 |Loss: 1.495 | Acc: 45.225% 
002  01994 |Loss: 1.495 | Acc: 45.229% 
002  01995 |Loss: 1.495 | Acc: 45.255% 
002  01996 |Loss: 1.494 | Acc: 45.302% 
002  01997 |Loss: 1.494 | Acc: 45.298% 
002  01998 |Loss: 1.494 | Acc: 45.302% 
002  01999 |Loss: 1.494 | Acc: 45.320% 
002  02000 |Loss: 1.494 | Acc: 45.338% 
002  02001 |Loss: 1.494 | Acc: 45.362% 
002  02002 |Loss: 1.494 | Acc: 45.359% 
002  02003 |Loss: 1.494 | Acc: 45.369% 
002  02004 |Loss: 1.494 | Acc: 45.359% 
002  02005 |Loss: 1.494 | Acc: 45.369% 
002  02006 |Loss: 1.494 | Acc: 45.380% 
002  02007 |Loss: 1.494 | Acc: 45.369% 
002  02008 |Loss: 1.494 | Acc: 45.372% 
002  02009 |Loss: 1.495 | Acc: 45.383% 
002  02010 |Loss: 1.494 | Acc: 45.400% 
002  02011 |Loss: 1.494 | Acc: 45.389% 
002  02012 |Loss: 1.494 | Acc: 45.372% 
002  02013 |Loss: 1.494 | Acc: 45.361% 
002  02014 |Loss: 1.494 | Acc: 45.337% 
002  02015 |Loss: 1.494 | Acc: 45.312% 
002  02016 |Loss: 1.495 | Acc: 45.309% 
002  02017 |Loss: 1.494 | Acc: 45.292% 
002  02018 |Loss: 1.494 | Acc: 45.295% 
002  02019 |Loss: 1.495 | Acc: 45.285% 
002  02020 |Loss: 1.495 | Acc: 45.268% 
002  02021 |Loss: 1.494 | Acc: 45.285% 
002  02022 |Loss: 1.494 | Acc: 45.261% 
002  02023 |Loss: 1.494 | Acc: 45.292% 
002  02024 |Loss: 1.494 | Acc: 45.302% 
002  02025 |Loss: 1.493 | Acc: 45.312% 
002  02026 |Loss: 1.493 | Acc: 45.343% 
002  02027 |Loss: 1.493 | Acc: 45.333% 
002  02028 |Loss: 1.494 | Acc: 45.302% 
002  02029 |Loss: 1.494 | Acc: 45.279% 
002  02030 |Loss: 1.493 | Acc: 45.276% 
002  02031 |Loss: 1.494 | Acc: 45.266% 
002  02032 |Loss: 1.494 | Acc: 45.256% 
002  02033 |Loss: 1.494 | Acc: 45.239% 
002  02034 |Loss: 1.494 | Acc: 45.263% 
002  02035 |Loss: 1.493 | Acc: 45.260% 
002  02036 |Loss: 1.493 | Acc: 45.243% 
002  02037 |Loss: 1.493 | Acc: 45.280% 
002  02038 |Loss: 1.493 | Acc: 45.296% 
002  02039 |Loss: 1.493 | Acc: 45.273% 
002  02040 |Loss: 1.493 | Acc: 45.263% 
002  02041 |Loss: 1.494 | Acc: 45.247% 
002  02042 |Loss: 1.494 | Acc: 45.231% 
002  02043 |Loss: 1.494 | Acc: 45.241% 
002  02044 |Loss: 1.494 | Acc: 45.231% 
002  02045 |Loss: 1.493 | Acc: 45.261% 
002  02046 |Loss: 1.493 | Acc: 45.270% 
002  02047 |Loss: 1.493 | Acc: 45.267% 
002  02048 |Loss: 1.493 | Acc: 45.271% 
002  02049 |Loss: 1.492 | Acc: 45.267% 
002  02050 |Loss: 1.493 | Acc: 45.284% 
002  02051 |Loss: 1.492 | Acc: 45.287% 
002  02052 |Loss: 1.492 | Acc: 45.271% 
002  02053 |Loss: 1.492 | Acc: 45.274% 
002  02054 |Loss: 1.492 | Acc: 45.290% 
002  02055 |Loss: 1.492 | Acc: 45.293% 
002  02056 |Loss: 1.491 | Acc: 45.316% 
002  02057 |Loss: 1.491 | Acc: 45.331% 
002  02058 |Loss: 1.491 | Acc: 45.360% 
002  02059 |Loss: 1.490 | Acc: 45.394% 
002  02060 |Loss: 1.490 | Acc: 45.410% 
002  02061 |Loss: 1.489 | Acc: 45.419% 
002  02062 |Loss: 1.489 | Acc: 45.391% 
002  02063 |Loss: 1.490 | Acc: 45.388% 
002  02064 |Loss: 1.489 | Acc: 45.384% 
002  02065 |Loss: 1.489 | Acc: 45.406% 
002  02066 |Loss: 1.489 | Acc: 45.403% 
002  02067 |Loss: 1.489 | Acc: 45.393% 
002  02068 |Loss: 1.489 | Acc: 45.415% 
002  02069 |Loss: 1.488 | Acc: 45.448% 
002  02070 |Loss: 1.488 | Acc: 45.470% 
002  02071 |Loss: 1.488 | Acc: 45.472% 
002  02072 |Loss: 1.488 | Acc: 45.457% 
002  02073 |Loss: 1.488 | Acc: 45.478% 
002  02074 |Loss: 1.489 | Acc: 45.475% 
002  02075 |Loss: 1.488 | Acc: 45.477% 
002  02076 |Loss: 1.488 | Acc: 45.480% 
002  02077 |Loss: 1.488 | Acc: 45.507% 
002  02078 |Loss: 1.487 | Acc: 45.528% 
002  02079 |Loss: 1.487 | Acc: 45.549% 
002  02080 |Loss: 1.487 | Acc: 45.545% 
002  02081 |Loss: 1.486 | Acc: 45.578% 
002  02082 |Loss: 1.486 | Acc: 45.586% 
002  02083 |Loss: 1.485 | Acc: 45.619% 
002  02084 |Loss: 1.486 | Acc: 45.585% 
002  02085 |Loss: 1.486 | Acc: 45.594% 
002  02086 |Loss: 1.486 | Acc: 45.602% 
002  02087 |Loss: 1.486 | Acc: 45.581% 
002  02088 |Loss: 1.487 | Acc: 45.583% 
002  02089 |Loss: 1.486 | Acc: 45.598% 
002  02090 |Loss: 1.485 | Acc: 45.600% 
002  02091 |Loss: 1.485 | Acc: 45.614% 
002  02092 |Loss: 1.485 | Acc: 45.646% 
002  02093 |Loss: 1.485 | Acc: 45.660% 
002  02094 |Loss: 1.484 | Acc: 45.663% 
002  02095 |Loss: 1.484 | Acc: 45.683% 
002  02096 |Loss: 1.484 | Acc: 45.708% 
002  02097 |Loss: 1.484 | Acc: 45.699% 
002  02098 |Loss: 1.483 | Acc: 45.754% 
002  02099 |Loss: 1.484 | Acc: 45.744% 
002  02100 |Loss: 1.484 | Acc: 45.764% 
002  02101 |Loss: 1.484 | Acc: 45.760% 
002  02102 |Loss: 1.484 | Acc: 45.744% 
002  02103 |Loss: 1.484 | Acc: 45.747% 
002  02104 |Loss: 1.483 | Acc: 45.760% 
002  02105 |Loss: 1.483 | Acc: 45.785% 
002  02106 |Loss: 1.483 | Acc: 45.799% 
002  02107 |Loss: 1.483 | Acc: 45.807% 
002  02108 |Loss: 1.483 | Acc: 45.803% 
002  02109 |Loss: 1.483 | Acc: 45.793% 
002  02110 |Loss: 1.482 | Acc: 45.830% 
002  02111 |Loss: 1.482 | Acc: 45.809% 
002  02112 |Loss: 1.482 | Acc: 45.793% 
002  02113 |Loss: 1.482 | Acc: 45.790% 
002  02114 |Loss: 1.483 | Acc: 45.792% 
002  02115 |Loss: 1.483 | Acc: 45.799% 
002  02116 |Loss: 1.483 | Acc: 45.796% 
002  02117 |Loss: 1.483 | Acc: 45.792% 
002  02118 |Loss: 1.483 | Acc: 45.794% 
002  02119 |Loss: 1.483 | Acc: 45.779% 
002  02120 |Loss: 1.482 | Acc: 45.792% 
002  02121 |Loss: 1.482 | Acc: 45.789% 
002  02122 |Loss: 1.483 | Acc: 45.785% 
002  02123 |Loss: 1.482 | Acc: 45.792% 
002  02124 |Loss: 1.482 | Acc: 45.800% 
002  02125 |Loss: 1.482 | Acc: 45.796% 
002  02126 |Loss: 1.481 | Acc: 45.820% 
002  02127 |Loss: 1.482 | Acc: 45.800% 
002  02128 |Loss: 1.482 | Acc: 45.819% 
002  02129 |Loss: 1.482 | Acc: 45.793% 
002  02130 |Loss: 1.482 | Acc: 45.795% 
002  02131 |Loss: 1.482 | Acc: 45.813% 
002  02132 |Loss: 1.481 | Acc: 45.826% 
002  02133 |Loss: 1.481 | Acc: 45.850% 
002  02134 |Loss: 1.481 | Acc: 45.890% 
002  02135 |Loss: 1.480 | Acc: 45.919% 
002  02136 |Loss: 1.480 | Acc: 45.942% 
002  02137 |Loss: 1.480 | Acc: 45.966% 
002  02138 |Loss: 1.480 | Acc: 45.940% 
002  02139 |Loss: 1.480 | Acc: 45.931% 
002  02140 |Loss: 1.480 | Acc: 45.938% 
002  02141 |Loss: 1.480 | Acc: 45.907% 
002  02142 |Loss: 1.480 | Acc: 45.920% 
002  02143 |Loss: 1.481 | Acc: 45.905% 
002  02144 |Loss: 1.480 | Acc: 45.907% 
002  02145 |Loss: 1.480 | Acc: 45.898% 
002  02146 |Loss: 1.480 | Acc: 45.905% 
002  02147 |Loss: 1.480 | Acc: 45.917% 
002  02148 |Loss: 1.480 | Acc: 45.935% 
002  02149 |Loss: 1.480 | Acc: 45.952% 
002  02150 |Loss: 1.480 | Acc: 45.927% 
002  02151 |Loss: 1.479 | Acc: 45.945% 
002  02152 |Loss: 1.479 | Acc: 45.931% 
002  02153 |Loss: 1.480 | Acc: 45.932% 
002  02154 |Loss: 1.480 | Acc: 45.923% 
002  02155 |Loss: 1.480 | Acc: 45.914% 
002  02156 |Loss: 1.480 | Acc: 45.932% 
002  02157 |Loss: 1.480 | Acc: 45.923% 
002  02158 |Loss: 1.480 | Acc: 45.945% 
002  02159 |Loss: 1.479 | Acc: 45.947% 
002  02160 |Loss: 1.479 | Acc: 45.928% 
002  02161 |Loss: 1.479 | Acc: 45.945% 
002  02162 |Loss: 1.479 | Acc: 45.972% 
002  02163 |Loss: 1.479 | Acc: 45.979% 
002  02164 |Loss: 1.478 | Acc: 45.965% 
002  02165 |Loss: 1.479 | Acc: 45.967% 
002  02166 |Loss: 1.478 | Acc: 45.963% 
002  02167 |Loss: 1.478 | Acc: 45.964% 
002  02168 |Loss: 1.479 | Acc: 45.966% 
002  02169 |Loss: 1.478 | Acc: 45.998% 
002  02170 |Loss: 1.477 | Acc: 46.026% 
002  02171 |Loss: 1.477 | Acc: 46.032% 
002  02172 |Loss: 1.478 | Acc: 46.018% 
002  02173 |Loss: 1.478 | Acc: 46.019% 
002  02174 |Loss: 1.478 | Acc: 46.026% 
002  02175 |Loss: 1.477 | Acc: 46.053% 
002  02176 |Loss: 1.477 | Acc: 46.059% 
002  02177 |Loss: 1.477 | Acc: 46.066% 
002  02178 |Loss: 1.477 | Acc: 46.077% 
002  02179 |Loss: 1.477 | Acc: 46.084% 
002  02180 |Loss: 1.476 | Acc: 46.095% 
002  02181 |Loss: 1.476 | Acc: 46.086% 
002  02182 |Loss: 1.476 | Acc: 46.082% 
002  02183 |Loss: 1.476 | Acc: 46.104% 
002  02184 |Loss: 1.476 | Acc: 46.095% 
002  02185 |Loss: 1.476 | Acc: 46.106% 
002  02186 |Loss: 1.476 | Acc: 46.128% 
002  02187 |Loss: 1.476 | Acc: 46.134% 
002  02188 |Loss: 1.477 | Acc: 46.110% 
002  02189 |Loss: 1.476 | Acc: 46.106% 
002  02190 |Loss: 1.476 | Acc: 46.097% 
002  02191 |Loss: 1.476 | Acc: 46.109% 
002  02192 |Loss: 1.477 | Acc: 46.090% 
002  02193 |Loss: 1.477 | Acc: 46.086% 
002  02194 |Loss: 1.476 | Acc: 46.102% 
002  02195 |Loss: 1.476 | Acc: 46.099% 
002  02196 |Loss: 1.476 | Acc: 46.120% 
002  02197 |Loss: 1.475 | Acc: 46.131% 
002  02198 |Loss: 1.475 | Acc: 46.127% 
002  02199 |Loss: 1.474 | Acc: 46.133% 
002  02200 |Loss: 1.474 | Acc: 46.144% 
002  02201 |Loss: 1.475 | Acc: 46.135% 
002  02202 |Loss: 1.474 | Acc: 46.127% 
002  02203 |Loss: 1.474 | Acc: 46.128% 
002  02204 |Loss: 1.474 | Acc: 46.110% 
002  02205 |Loss: 1.474 | Acc: 46.116% 
002  02206 |Loss: 1.474 | Acc: 46.117% 
002  02207 |Loss: 1.474 | Acc: 46.123% 
002  02208 |Loss: 1.474 | Acc: 46.109% 
002  02209 |Loss: 1.474 | Acc: 46.116% 
002  02210 |Loss: 1.474 | Acc: 46.083% 
002  02211 |Loss: 1.475 | Acc: 46.055% 
002  02212 |Loss: 1.475 | Acc: 46.061% 
002  02213 |Loss: 1.475 | Acc: 46.067% 
002  02214 |Loss: 1.474 | Acc: 46.078% 
002  02215 |Loss: 1.474 | Acc: 46.075% 
002  02216 |Loss: 1.474 | Acc: 46.081% 
002  02217 |Loss: 1.474 | Acc: 46.077% 
002  02218 |Loss: 1.474 | Acc: 46.078% 
002  02219 |Loss: 1.474 | Acc: 46.065% 
002  02220 |Loss: 1.474 | Acc: 46.052% 
002  02221 |Loss: 1.474 | Acc: 46.039% 
002  02222 |Loss: 1.474 | Acc: 46.045% 
002  02223 |Loss: 1.474 | Acc: 46.065% 
002  02224 |Loss: 1.474 | Acc: 46.081% 
002  02225 |Loss: 1.474 | Acc: 46.077% 
002  02226 |Loss: 1.474 | Acc: 46.088% 
002  02227 |Loss: 1.473 | Acc: 46.098% 
002  02228 |Loss: 1.474 | Acc: 46.086% 
002  02229 |Loss: 1.474 | Acc: 46.101% 
002  02230 |Loss: 1.473 | Acc: 46.130% 
002  02231 |Loss: 1.473 | Acc: 46.122% 
002  02232 |Loss: 1.473 | Acc: 46.128% 
002  02233 |Loss: 1.473 | Acc: 46.115% 
002  02234 |Loss: 1.473 | Acc: 46.130% 
002  02235 |Loss: 1.472 | Acc: 46.126% 
002  02236 |Loss: 1.472 | Acc: 46.137% 
002  02237 |Loss: 1.472 | Acc: 46.119% 
002  02238 |Loss: 1.472 | Acc: 46.120% 
002  02239 |Loss: 1.472 | Acc: 46.112% 
002  02240 |Loss: 1.472 | Acc: 46.104% 
002  02241 |Loss: 1.472 | Acc: 46.101% 
002  02242 |Loss: 1.472 | Acc: 46.111% 
002  02243 |Loss: 1.471 | Acc: 46.144% 
002  02244 |Loss: 1.471 | Acc: 46.164% 
002  02245 |Loss: 1.471 | Acc: 46.156% 
002  02246 |Loss: 1.470 | Acc: 46.170% 
002  02247 |Loss: 1.470 | Acc: 46.171% 
002  02248 |Loss: 1.471 | Acc: 46.159% 
002  02249 |Loss: 1.471 | Acc: 46.155% 
002  02250 |Loss: 1.471 | Acc: 46.161% 
002  02251 |Loss: 1.471 | Acc: 46.144% 
002  02252 |Loss: 1.471 | Acc: 46.136% 
002  02253 |Loss: 1.471 | Acc: 46.123% 
002  02254 |Loss: 1.471 | Acc: 46.111% 
002  02255 |Loss: 1.471 | Acc: 46.121% 
002  02256 |Loss: 1.470 | Acc: 46.140% 
002  02257 |Loss: 1.471 | Acc: 46.137% 
002  02258 |Loss: 1.470 | Acc: 46.151% 
002  02259 |Loss: 1.470 | Acc: 46.134% 
002  02260 |Loss: 1.470 | Acc: 46.122% 
002  02261 |Loss: 1.471 | Acc: 46.114% 
002  02262 |Loss: 1.470 | Acc: 46.124% 
002  02263 |Loss: 1.470 | Acc: 46.121% 
002  02264 |Loss: 1.470 | Acc: 46.117% 
002  02265 |Loss: 1.470 | Acc: 46.127% 
002  02266 |Loss: 1.470 | Acc: 46.124% 
002  02267 |Loss: 1.470 | Acc: 46.134% 
002  02268 |Loss: 1.470 | Acc: 46.130% 
002  02269 |Loss: 1.470 | Acc: 46.127% 
002  02270 |Loss: 1.470 | Acc: 46.128% 
002  02271 |Loss: 1.469 | Acc: 46.138% 
002  02272 |Loss: 1.469 | Acc: 46.143% 
002  02273 |Loss: 1.469 | Acc: 46.149% 
002  02274 |Loss: 1.469 | Acc: 46.150% 
002  02275 |Loss: 1.469 | Acc: 46.164% 
002  02276 |Loss: 1.469 | Acc: 46.161% 
002  02277 |Loss: 1.468 | Acc: 46.175% 
002  02278 |Loss: 1.469 | Acc: 46.154% 
002  02279 |Loss: 1.469 | Acc: 46.155% 
002  02280 |Loss: 1.469 | Acc: 46.156% 
002  02281 |Loss: 1.469 | Acc: 46.166% 
002  02282 |Loss: 1.469 | Acc: 46.171% 
002  02283 |Loss: 1.468 | Acc: 46.176% 
002  02284 |Loss: 1.468 | Acc: 46.190% 
002  02285 |Loss: 1.468 | Acc: 46.178% 
002  02286 |Loss: 1.468 | Acc: 46.166% 
002  02287 |Loss: 1.468 | Acc: 46.154% 
002  02288 |Loss: 1.468 | Acc: 46.164% 
002  02289 |Loss: 1.468 | Acc: 46.173% 
002  02290 |Loss: 1.468 | Acc: 46.174% 
002  02291 |Loss: 1.467 | Acc: 46.188% 
002  02292 |Loss: 1.467 | Acc: 46.176% 
002  02293 |Loss: 1.467 | Acc: 46.173% 
002  02294 |Loss: 1.467 | Acc: 46.187% 
002  02295 |Loss: 1.467 | Acc: 46.205% 
002  02296 |Loss: 1.467 | Acc: 46.214% 
002  02297 |Loss: 1.466 | Acc: 46.228% 
002  02298 |Loss: 1.466 | Acc: 46.220% 
002  02299 |Loss: 1.466 | Acc: 46.247% 
002  02300 |Loss: 1.466 | Acc: 46.243% 
002  02301 |Loss: 1.466 | Acc: 46.257% 
002  02302 |Loss: 1.466 | Acc: 46.253% 
002  02303 |Loss: 1.466 | Acc: 46.263% 
002  02304 |Loss: 1.466 | Acc: 46.263% 
002  02305 |Loss: 1.466 | Acc: 46.264% 
002  02306 |Loss: 1.466 | Acc: 46.278% 
002  02307 |Loss: 1.466 | Acc: 46.270% 
002  02308 |Loss: 1.466 | Acc: 46.267% 
002  02309 |Loss: 1.465 | Acc: 46.284% 
002  02310 |Loss: 1.465 | Acc: 46.273% 
002  02311 |Loss: 1.465 | Acc: 46.282% 
002  02312 |Loss: 1.465 | Acc: 46.283% 
002  02313 |Loss: 1.465 | Acc: 46.275% 
002  02314 |Loss: 1.464 | Acc: 46.288% 
002  02315 |Loss: 1.464 | Acc: 46.302% 
002  02316 |Loss: 1.464 | Acc: 46.302% 
002  02317 |Loss: 1.464 | Acc: 46.324% 
002  02318 |Loss: 1.463 | Acc: 46.341% 
002  02319 |Loss: 1.463 | Acc: 46.350% 
002  02320 |Loss: 1.462 | Acc: 46.363% 
002  02321 |Loss: 1.462 | Acc: 46.372% 
002  02322 |Loss: 1.462 | Acc: 46.377% 
002  02323 |Loss: 1.462 | Acc: 46.394% 
002  02324 |Loss: 1.462 | Acc: 46.390% 
002  02325 |Loss: 1.462 | Acc: 46.391% 
002  02326 |Loss: 1.462 | Acc: 46.384% 
002  02327 |Loss: 1.462 | Acc: 46.384% 
002  02328 |Loss: 1.462 | Acc: 46.393% 
002  02329 |Loss: 1.461 | Acc: 46.410% 
002  02330 |Loss: 1.461 | Acc: 46.406% 
002  02331 |Loss: 1.461 | Acc: 46.403% 
002  02332 |Loss: 1.461 | Acc: 46.436% 
002  02333 |Loss: 1.461 | Acc: 46.453% 
002  02334 |Loss: 1.460 | Acc: 46.478% 
002  02335 |Loss: 1.460 | Acc: 46.486% 
002  02336 |Loss: 1.460 | Acc: 46.483% 
002  02337 |Loss: 1.460 | Acc: 46.483% 
002  02338 |Loss: 1.460 | Acc: 46.500% 
002  02339 |Loss: 1.460 | Acc: 46.496% 
002  02340 |Loss: 1.460 | Acc: 46.501% 
002  02341 |Loss: 1.460 | Acc: 46.501% 
002  02342 |Loss: 1.460 | Acc: 46.502% 
002  02343 |Loss: 1.459 | Acc: 46.506% 
002  02344 |Loss: 1.459 | Acc: 46.519% 
002  02345 |Loss: 1.459 | Acc: 46.519% 
002  02346 |Loss: 1.460 | Acc: 46.512% 
002  02347 |Loss: 1.459 | Acc: 46.520% 
002  02348 |Loss: 1.460 | Acc: 46.493% 
002  02349 |Loss: 1.459 | Acc: 46.505% 
002  02350 |Loss: 1.459 | Acc: 46.502% 
002  02351 |Loss: 1.460 | Acc: 46.510% 
002  02352 |Loss: 1.460 | Acc: 46.487% 
002  02353 |Loss: 1.460 | Acc: 46.503% 
002  02354 |Loss: 1.460 | Acc: 46.488% 
002  02355 |Loss: 1.461 | Acc: 46.476% 
002  02356 |Loss: 1.461 | Acc: 46.477% 
002  02357 |Loss: 1.461 | Acc: 46.477% 
002  02358 |Loss: 1.461 | Acc: 46.462% 
002  02359 |Loss: 1.461 | Acc: 46.463% 
002  02360 |Loss: 1.461 | Acc: 46.475% 
002  02361 |Loss: 1.461 | Acc: 46.479% 
002  02362 |Loss: 1.461 | Acc: 46.464% 
002  02363 |Loss: 1.460 | Acc: 46.484% 
002  02364 |Loss: 1.461 | Acc: 46.485% 
002  02365 |Loss: 1.460 | Acc: 46.481% 
002  02366 |Loss: 1.460 | Acc: 46.498% 
002  02367 |Loss: 1.460 | Acc: 46.506% 
002  02368 |Loss: 1.460 | Acc: 46.487% 
002  02369 |Loss: 1.460 | Acc: 46.499% 
002  02370 |Loss: 1.460 | Acc: 46.492% 
002  02371 |Loss: 1.460 | Acc: 46.484% 
002  02372 |Loss: 1.460 | Acc: 46.500% 
002  02373 |Loss: 1.459 | Acc: 46.508% 
002  02374 |Loss: 1.460 | Acc: 46.494% 
002  02375 |Loss: 1.460 | Acc: 46.482% 
002  02376 |Loss: 1.460 | Acc: 46.475% 
002  02377 |Loss: 1.459 | Acc: 46.495% 
002  02378 |Loss: 1.459 | Acc: 46.499% 
002  02379 |Loss: 1.459 | Acc: 46.500% 
002  02380 |Loss: 1.459 | Acc: 46.500% 
002  02381 |Loss: 1.459 | Acc: 46.516% 
002  02382 |Loss: 1.459 | Acc: 46.528% 
002  02383 |Loss: 1.459 | Acc: 46.551% 
002  02384 |Loss: 1.459 | Acc: 46.559% 
002  02385 |Loss: 1.459 | Acc: 46.578% 
002  02386 |Loss: 1.459 | Acc: 46.583% 
002  02387 |Loss: 1.459 | Acc: 46.583% 
002  02388 |Loss: 1.459 | Acc: 46.591% 
002  02389 |Loss: 1.459 | Acc: 46.587% 
002  02390 |Loss: 1.459 | Acc: 46.592% 
002  02391 |Loss: 1.458 | Acc: 46.618% 
002  02392 |Loss: 1.458 | Acc: 46.611% 
002  02393 |Loss: 1.458 | Acc: 46.630% 
002  02394 |Loss: 1.458 | Acc: 46.646% 
002  02395 |Loss: 1.457 | Acc: 46.657% 
002  02396 |Loss: 1.457 | Acc: 46.657% 
002  02397 |Loss: 1.457 | Acc: 46.665% 
002  02398 |Loss: 1.457 | Acc: 46.677% 
002  02399 |Loss: 1.457 | Acc: 46.666% 
002  02400 |Loss: 1.457 | Acc: 46.673% 
002  02401 |Loss: 1.457 | Acc: 46.677% 
002  02402 |Loss: 1.457 | Acc: 46.674% 
002  02403 |Loss: 1.457 | Acc: 46.693% 
002  02404 |Loss: 1.457 | Acc: 46.708% 
002  02405 |Loss: 1.457 | Acc: 46.715% 
002  02406 |Loss: 1.457 | Acc: 46.708% 
002  02407 |Loss: 1.457 | Acc: 46.694% 
002  02408 |Loss: 1.457 | Acc: 46.694% 
002  02409 |Loss: 1.457 | Acc: 46.694% 
002  02410 |Loss: 1.457 | Acc: 46.709% 
002  02411 |Loss: 1.457 | Acc: 46.694% 
002  02412 |Loss: 1.457 | Acc: 46.702% 
002  02413 |Loss: 1.456 | Acc: 46.724% 
002  02414 |Loss: 1.456 | Acc: 46.721% 
002  02415 |Loss: 1.456 | Acc: 46.714% 
002  02416 |Loss: 1.456 | Acc: 46.706% 
002  02417 |Loss: 1.455 | Acc: 46.714% 
002  02418 |Loss: 1.455 | Acc: 46.736% 
002  02419 |Loss: 1.455 | Acc: 46.736% 
